sample	amp1	amp2	amp3	amp4	amp5	amp6	amp7	amp8	amp9	amp10	amp11	amp12	amp13	amp14	amp15	amp16	amp17	amp18	amp19	amp20	amp21	amp22	amp23	amp24	amp25	amp26	amp27	amp28	amp29	amp30	amp31	amp32	amp33	amp34	amp35	amp36	amp37	amp38	amp39	amp40	amp41	amp42	amp43	amp44	amp45	amp46	amp47	amp48	amp49	amp50	amp51	amp52	amp53	amp54	amp55	amp56	amp57	amp58	amp59	amp60	amp61	amp62	amp63	amp64	amp65	amp66	amp67	amp68	amp69	amp70	amp71	amp72	amp73	amp74	amp75	amp76	amp77	amp78	amp79	amp80	amp81	amp82	amp83	amp84	amp85	amp86	amp87	amp88	amp89	amp90	amp91	amp92	amp93	amp94	amp95	amp96	amp97	amp98
E6	46.5601501	9062.4873047	8919.2167969	25306.3789062	4295.2753906	189.3133698	607.5714111	752.5404053	151.3504333	2164.3291016	5780.5239258	1919.1999512	9.3821993	13361.8925781	1143.7043457	2818.9587402	705.6290894	708.8471069	115.0986557	4753.1049805	376.9742126	17626.1660156	4414.8706055	154.5372314	4688.5356445	2138.8354492	4404.7651367	950.7008057	29.8105736	11390.3984375	116.5339813	180.7336731	4592.9038086	8234.7226562	6441.2993164	18.0466099	9667.125	1048.9193115	16611.3242188	3513.0249023	971.2111816	2518.0817871	715.3596191	9030.2607422	57.8693466	7751.543457	8659.6992188	1652.8455811	6233.2763672	4727.90625	1436.9744873	9847.359375	5171.034668	334.0531311	6499.6640625	982.2241211	5765.7993164	4926.7705078	24.9609756	8298.015625	15176.3916016	29484.8847656	10134.5332031	1146.3306885	1461.6008301	466.2789612	7647.7695312	7504.4951172	6957.1835938	5174.4521484	1388.0048828	10009.1787109	183.3214264	996.8470459	20857.4140625	65.6894989	8716.8164062	3719.5317383	915.5627441	1474.689209	984.567688	19022.359375	3069.6552734	21506.5996094	23.9912663	294.6699524	18300.1074219	9262.71875	161.4912262	14153.5478516	24.9760952	5981.1279297	20069.9003906	832.9061279	4135.5341797	108.4355545	1939.7037354	717.1328735
E60	2902.9699707	24140.0214844	24326.3183594	41276.53125	7971.6821289	517.3963013	306.4976807	3582.1447754	151.803421	5527.4790039	13538.8242188	2972.1875	25.4345551	14065.7158203	257.473114	5880.9135742	1411.3708496	1506.0041504	56.3363228	2749.519043	103.0360794	18884.8457031	4344.2470703	1225.2606201	2915.720459	3012.4257812	3333.8564453	527.1063232	5.1013217	16082.7597656	1.6601942	526.2965088	5611.0732422	19214.7949219	4813.4345703	27.2923737	12004.2929688	2882.4162598	25890.5	11763.0126953	662.1738892	10055.1816406	1614.3153076	10893.2089844	34.0854263	8473.6347656	15276.8339844	4042.8779297	4743.5717773	2995.8122559	3618.9106445	15734.3222656	8328.25	2202.1496582	14388.9287109	1899.6120605	16730.5332031	13746.9863281	5	18322.4511719	20389.5917969	50522.0976562	12000.2890625	2101.4223633	859.8508911	294.0429077	5240.1889648	5892.074707	6467.3891602	3575.7075195	1532.5222168	15245.7617188	225.9375	1050.9588623	51908.9101562	40.6529694	17029.03125	2776.3781738	741.4891968	1570.1531982	1446.3842773	27501.1699219	4026.605957	26029.7753906	13.4148474	421.2019653	21420.8242188	14009.4736328	2039.4517822	16126.2324219	119.9203186	11085.6083984	51274.5390625	5304.3476562	13405.0869141	1018.3289185	9239	39.4545441
E62	727.1466064	13885.6289062	17391.0175781	12673.9345703	7274.3896484	4041.9492188	2149.2072754	4777.8466797	1865.777832	8676.4208984	10445.6640625	6397.1625977	326.2408447	14112.6689453	3059.3063965	7394.1689453	5904.840332	5574.1572266	1490.6905518	4829.3950195	3011.4638672	8297.7734375	7339.7900391	3709.4042969	8401.8720703	3284.2609863	7899.7783203	2482.6022949	216.9427338	10682.8867188	359.9077759	1166.1959229	8259.4677734	15359.5234375	6524.7827148	497.1737366	10190.0556641	3145.7019043	11040.7294922	11832.9003906	5472.1923828	11445.6542969	5101.1230469	17580.3027344	889.3215942	14158.9814453	13716.5380859	3136.2236328	9209.9394531	7338.628418	7908.6000977	10425.4384766	13704.4267578	5858.4926758	9471.3994141	5432.7670898	13248.6855469	11483.1757812	800.7365723	12233.4873047	10364.6533203	13613.6699219	11361.1240234	2667.8405762	4155.3422852	1626.0600586	6349.0922852	7115.6870117	8018.1728516	8340.515625	4582.3051758	9808.3349609	2589.9597168	2888.2763672	14563.9658203	253.00914	13392.7646484	6107.546875	5436.0087891	4254.4145508	5506.2006836	10932.2431641	6478.7143555	11861.8056641	378.0305786	3470.5812988	10076.9365234	8563.828125	2126.342041	9562.7080078	1616.0955811	7467.9033203	14170.5634766	5167.9951172	16028.6992188	4505.8754883	9951.4541016	861.9091187
E64	1495.6428223	12685.3964844	22262.3320312	20957.3417969	11563.7880859	2466.013916	15309.0185547	4272.9956055	12503	6627.125	18185.4882812	5338.1000977	1837.0837402	13598.7998047	11526.1240234	7739.2880859	10425.3476562	3253.2106934	7252.1616211	5036.6191406	13265.6904297	11643.2978516	18146.5488281	2912.6914062	22801.4550781	2399.8513184	21547.3613281	2958.0158691	1907.6651611	15674.4931641	4326.4516602	1218.5275879	17451.7714844	16814.7539062	15741.0576172	279.9152527	17203.4921875	3648.2919922	17609.7714844	10589.0371094	16789.0058594	10117.2089844	17101.4726562	12266.7207031	11528.2910156	12606.109375	26206.484375	3982.4187012	18466.4121094	8504.1464844	17487.2460938	14006.0078125	26238.1386719	4382.3476562	16248.1425781	5565.75	17317.7109375	10596.1806641	7827.1953125	9734.7646484	17525.8867188	18055.5273438	21949.0800781	1367.2868652	13782.5878906	1029.8411865	12617.6542969	11444.6591797	13629.6865234	8168.7553711	7227.5615234	12175.0830078	9065.15625	2795.1940918	26266.6191406	170.9452057	24221.9785156	4435.7265625	22561.1777344	2741.3378906	13112.8554688	14115.3173828	9193.2167969	10027.7324219	5724.7861328	1002.3349609	22572.078125	8882.3671875	11656.4082031	14434.4570312	4182.8764648	10099.4013672	18282.8242188	2153.3566895	9234.5146484	965.2311401	10903.9541016	907.2307739
E65	975.9473877	26241.1171875	24841.1894531	30635.6308594	13568.7373047	3778.3825684	1573.612915	9029.6171875	965.7307739	13471.4248047	18528.9121094	8668.9121094	236.0314178	24239.5683594	2746.4570312	8754.6835938	6408.2583008	5174.7519531	691.7578735	10399.4423828	1760.1031494	21246.1777344	14827.1914062	3465.5266113	12811.3789062	5238.1367188	9688.9609375	2382.1928711	47.4933929	22717.9589844	102.4417496	923.7387085	12579.6972656	30255.5546875	10547.8603516	196.9491577	12625.3623047	4807.6274414	28170.5996094	19765.5585938	4577.1923828	18318.1777344	5056.7929688	27636.3847656	260.1055298	23184.4746094	24138.5703125	6096.0649414	13951.8447266	11283.0771484	9383.8251953	24526.7265625	21440.6386719	5240.2416992	15458.9619141	7152.6123047	20484.4941406	16267.5859375	32.9219513	21836.3710938	23671.9082031	33737.5664062	18471.9199219	2953.9084473	4915.2807617	2275.5922852	16476.6640625	15485.9248047	17600.5234375	14285.5429688	6213.3745117	22927.3847656	2890.5715332	3734.1000977	45429.1992188	808.7123413	25376.1699219	9473.3818359	6286.1948242	5800.6035156	7544.3144531	28586.7617188	10783.1425781	29659.0507812	1006.2445679	2039.088623	31871.5957031	16745.65625	1326.2105713	25391.8261719	469.7290955	16374.8505859	33739.1210938	4239.1547852	16377.6894531	1816.8133545	10518.4726562	2509.734375
E66	849.7894897	15801.8535156	17700.1972656	16661.0703125	9670.2333984	6249.8525391	3132.0185547	7851.6000977	2743.3461914	11447.8330078	14006.0039062	10299.1210938	559.7329712	19655.8457031	4949.0107422	10522.0078125	7955.8310547	8272.2519531	2579.8833008	7495.4951172	5320.1855469	12942.4404297	11002.9501953	7199.409668	13391.7675781	4055.6787109	12226.9697266	4462.2163086	559.1497803	14335.3847656	484.8106689	2072.2612305	12553.7978516	18851.7753906	9529.3916016	812.9703369	15234.0732422	5187.8012695	15142.1884766	15602.3544922	8605.5029297	14469.8095703	6799.7485352	24117.5019531	1597.0703125	21637.4238281	18833.96875	5190.8413086	13579.7197266	11049.4003906	10897.2636719	14852.3818359	18544.0859375	8742.671875	13749.1552734	8083.6206055	16811.0703125	15781.7705078	1422.4342041	16668.1679688	13948.0566406	17549.1386719	14659.0400391	2989.796875	6827	3285.6179199	9983.796875	10220.6679688	11352.7675781	11523.9892578	4324.2167969	14352.6601562	4885.5131836	3616.105957	21321.3203125	573.8447266	18666.4453125	8428.3447266	9382.1425781	5960.378418	7976.9648438	14987.9785156	8956.0390625	15834.3789062	741.135376	4664.1230469	16787.8925781	10870.5917969	2360.3464355	15454.4658203	1470.6733398	11148.1142578	17533.8476562	5124.2817383	13290.421875	4861.5688477	11694.8613281	4026.8811035
E67	1568.8157959	20453.203125	22191.7558594	18161.7617188	11017.0292969	10397.6171875	13454.8251953	10690.8427734	9917.09375	16662.3867188	15117.9082031	17328.4667969	2371.1989746	30126.7460938	10192.0380859	13180.8027344	10930.6953125	17981.515625	7109.762207	9188.7900391	17844.7265625	14892.3457031	13363.7099609	16659.78125	18854.9003906	4465.4174805	18000.4921875	9994.5908203	3531.1101074	18925.453125	3117.4902344	7948.3720703	15346.234375	22287.0996094	13797.5898438	4537.1567383	15976.9228516	11630.8818359	15072.5351562	18131.4960938	15993.3603516	18987.140625	12523.6992188	40366.203125	13100.5029297	36495.8359375	23565.6464844	10692.2890625	18285.9238281	20082.4902344	15550.7578125	17070.5097656	24360.7578125	19065.8066406	13647.8486328	15004.7714844	14997.8554688	22716.8515625	3016.3852539	20373.2988281	14639.9189453	18443.4335938	17623.0800781	4166.3427734	10361.6181641	7344.7294922	10294.5068359	12414.2939453	11204.0107422	16453.9472656	13283.3642578	17160.765625	11888.1074219	7056.0527344	20223.1503906	2325.6164551	20800.7910156	11287.8242188	17551.7871094	8907.6259766	10277.4277344	14825.671875	10531.4970703	16948.8242188	5048.6113281	8553.3691406	18525.4101562	12112.9960938	12757.0175781	17802.2246094	3836.6413574	13213.7490234	17378.7109375	10441.1972656	14061.4560547	14066.5908203	11684.1484375	10430.9511719
E68	154.8421021	9662.25	9077.3691406	11805.0703125	6908.4956055	5542.3408203	2649.2995605	7046.7236328	2343.3417969	7905	8954.2080078	8107.6083984	501.6858521	15774.9228516	4043.5268555	7727.5268555	5065.5117188	6492.7602539	1578.0358887	7230.1430664	3222.3867188	11421.8330078	10193.1728516	7021.340332	10478.4980469	3032.0322266	8675.9824219	4573.5317383	341.6035156	8941.4570312	409.0048523	2024.1809082	8584.0595703	12093.7744141	6926.2705078	723.6143799	10363.9521484	3926.7143555	10795.8642578	10752.1494141	5406.7080078	9290.3095703	4555.6650391	16575.8808594	1142.9447021	15878.1230469	12192.9550781	4217.7885742	8972.8105469	7608.5019531	6554.3657227	10239.0673828	11071.4785156	7016.9130859	10936.3994141	6659.0561523	9977.8994141	10532.3242188	1091.668335	10848.8583984	9848.3105469	10236.5625	9530.2089844	2801.338623	5543.1269531	3550.5236816	9456.7695312	8538.1123047	8082.9243164	9963.3457031	3892.5024414	10581.7519531	3802.6027832	3591.6706543	15817.15625	820.4475098	12448.0302734	6712.1010742	7269.0390625	4552.8422852	6000.1264648	9615.9316406	5760.6108398	10942.5429688	463.4104919	3703.5368652	12602.0195312	8012.918457	1795.1228027	12520.2607422	1248.5179443	8153.0395508	9516.3828125	2804.0422363	7237.6992188	3294.3955078	8210.0185547	4364.6572266
E7	2407.9511719	18928.8066406	22602.0273438	16921.5605469	6584.4829102	4806.6542969	5512.8891602	6194.8085938	3385.0939941	11040.7626953	7561.8881836	12253.6210938	542.9790649	18582.0390625	7907.5322266	11548.2470703	5881.5820312	12670.0537109	4058.0761719	5908.6191406	7487.0566406	10719.9287109	7849.9321289	7331.7553711	11011.2460938	1525.9719238	12267.3955078	4727.7597656	2823.246582	12692.1357422	2504.645752	1729.3266602	8707.6103516	19666.6074219	7947.1884766	733.6864624	12733.8408203	6525.0683594	9738.7470703	14631.3603516	10017.2734375	16463.890625	6674.2167969	29625.3027344	3595.145752	24050.3007812	19990.9101562	3373.5812988	11857.6132812	14301.6982422	8390.7832031	15287.9140625	23288.6816406	9574.9560547	10776.0419922	9997.5605469	19175.375	20383.3066406	1880.3658447	14696.4501953	12532.6005859	16201.8662109	11187.7910156	2147.9841309	4690.0483398	1917.2060547	6769.746582	10079.8173828	5465.1728516	14090.8828125	4903.0839844	14039.6328125	6133.1118164	2610.8234863	15785.2587891	597.8584595	17696.0253906	7453.715332	10798.4199219	3537.5224609	5032.1835938	8631.4443359	5313.1181641	12606.9003906	1394.5501709	3509.6650391	15487.2246094	7998.4775391	3288.8947754	14497.5390625	882.8087769	8778.2773438	13575.9863281	4402.5209961	13298.1064453	7144.1645508	7507.0185547	5842.8740234
E70	616.3045044	17402.7578125	19956.2167969	17390.4394531	9471.2373047	6707.1796875	2962.0046387	8110.3618164	2168.1794434	12384.2167969	12787.6796875	11602.3291016	427.7591553	20386.3144531	4542.4355469	10150.5634766	8271.5585938	10075.1650391	1579.5336914	7685.6430664	3375.5463867	12363.9169922	10692.8701172	8164.324707	13014.7626953	3405.8674316	11919.3691406	5218.5629883	361.0792847	15397.6787109	340.4174805	2891.6833496	12196.6289062	19965.7539062	9538.7490234	950.6186523	15251.7373047	6448.7143555	13790.0878906	16208.5097656	7011.1738281	15598.0273438	6041.7094727	26420.5644531	1348.5125732	23870.8945312	17958.1523438	5494.8901367	13156.8330078	12874.1630859	10512.7148438	15663.3486328	19545.4863281	10973.3427734	13533.0927734	9831.2460938	17881.9863281	17291.9003906	1049.8341064	16172.1884766	13975.2900391	17620.5449219	15152.8046875	3111.4262695	6154.8554688	3861.527832	9831.9033203	11245.3037109	9591.1943359	12251.1757812	7634.965332	15401.5048828	3685.4597168	4893.2236328	20465.2988281	789.0136719	18514.1621094	8559.3222656	9266.2333984	6583.6308594	8033.1879883	14383.8408203	8886.3496094	15378.8105469	415.27948	5236.5810547	17175.6054688	11041.8037109	2853.5700684	15541.2460938	1117.5378418	11318.1757812	15727.8691406	5376.3427734	15220.7617188	5865.9912109	10892.7587891	4728.6015625
E71	1529.40979	25897.921875	27614.3964844	63382.3046875	12983.7587891	2375.1291504	833.9308472	7403.3320312	288.4401855	10709.75	23642.2519531	5776.3168945	84.3769608	31993.3085938	1113.6989746	6435.987793	3662.9248047	2081.6611328	208.3811646	11014.3193359	404.3608398	33902.2851562	9014.6972656	1542.6223145	8312.0712891	5759.3896484	8261.8349609	1742.9842529	12.0925112	34747.6835938	7.1359224	746.2311401	9455.6650391	37185.4882812	8940.4736328	28.6186447	26691.4707031	2309.1118164	35261.59375	19662.90625	1899.2174072	18928.0136719	2778.4580078	27698.6347656	63.6582909	21167.7988281	29690.7753906	6812.2319336	12412.1777344	8496.0576172	7893.1533203	24588.53125	20849.3359375	4057.8115234	28427.6171875	5110.1938477	25250.7597656	18085.8789062	55.4878044	23802.0996094	36168.9921875	53913.6914062	20744.5957031	1622.1992188	2129.7104492	1701.1373291	16431.4570312	25892.2753906	18101.9511719	10667.7607422	2770.8964844	24063.9902344	817.28125	2158.1293945	81840.8671875	110.0958939	31525.2089844	9888.7753906	3994.3981934	4948.6352539	6719.6635742	50123.6875	12839.2753906	40051.7421875	76.039299	940.1724243	45645.5703125	24013.5136719	1068.6403809	28801.0546875	261.4980164	18317.8320312	58207.6679688	4361.6196289	14276.2861328	1504.9511719	11714.4355469	1418.2657471
E72	2243.7819824	19645.0136719	48694.8398438	32399.4296875	21953.5546875	328.4239502	3724.9309082	444.4340515	2226.4187012	1778.0625	33096.09375	609.583313	524.8272095	5171.0463867	4449.0429688	1267.0081787	11412.2626953	798.3429565	1333.0941162	3819.3666992	3245.7680664	13492.6845703	21244.7714844	412.9946899	19649.3847656	1517.1325684	20574.1210938	625.0629883	71.9339218	10588.7236328	118.4077682	383.6733704	23974.3945312	13483.2041016	15801.5410156	121.9449158	37701.0273438	1056.6025391	44220.7890625	7346.8261719	7905.3974609	2761.2453613	7067.2709961	8169.4267578	305.7989807	7268.5205078	41409.7695312	4117.6542969	18602.0800781	1862.1020508	16398.515625	7118.9438477	33416.296875	717.8599243	38182.34375	819.1379395	38858.3320312	4083.8422852	533.7122192	6370.7905273	43535.6914062	31470.7148438	33331.7226562	483.0039978	7447.1186523	375.1459351	28587.5625	8976.4248047	22418.7832031	1846.0159912	6146.4829102	10027.5546875	4960.6025391	769.4705811	66471.890625	42.4520531	40162.4921875	2569.262207	10439.4414062	1019.4099121	10232.2929688	19322.7304688	14654.5712891	19203.2285156	1215.8427734	107.5714264	43994.5507812	6464.3183594	3454.2587891	7254.6391602	1156.9602051	3580.2644043	48023.9648438	2208.3098145	27974.6738281	205.4977722	24553.8886719	954.489502
E73	1766.3421631	29764.875	38672.0195312	31693.09375	15439.9833984	5670.0229492	2631.8063965	10605.140625	1727.0042725	12365.75	22297.1640625	12749.2705078	341.8743591	27621.4375	4201.9355469	13351.7451172	9344.0419922	8480.5869141	1545.9865723	10164.1669922	3005.9072266	22071.1660156	16742.1289062	5826.1328125	19405.5078125	2234.9758301	15574.3867188	2810.5905762	135.0220337	21077.1894531	200.3592224	1791.4321289	17389.5546875	30111.9003906	11757.0869141	374.3389893	27162.2148438	6133.2548828	30293.9941406	19920.8378906	6064.6582031	19187.0039062	6262.5810547	28078.8535156	529.286438	23083.0683594	32252.1171875	5768.4672852	15907.2011719	12073.4775391	11556.3447266	25634.3515625	29750.203125	8446.1591797	23453.5625	8492.0126953	31659.5449219	21873.03125	606.0682983	22151.1933594	29423.3984375	33697.9414062	24721.6132812	2243.8286133	6847.7763672	2096.4335938	17929.7695312	17630.0332031	13820.0976562	12978.9091797	6641.6455078	23230.0097656	7356.6694336	3828.5058594	47163.84375	471.630127	33077.1523438	9308.0488281	9789.3203125	4529.7929688	10819.0654297	23073.640625	10756.6943359	24289.2890625	299.7598267	3416.5664062	30183.6445312	15095.2001953	2163.5219727	23712.6855469	800.135437	13247.8808594	37425.265625	5127.3754883	21902.4667969	3661.4489746	18332.8242188	3455.4475098
E74	489.0375977	8965.1376953	11171.5849609	10170.2148438	7207.4023438	6420.9814453	6138.4702148	7156.3574219	4725.7265625	8282.5751953	9215.7998047	9372.2919922	1473.5078125	17081.2539062	5626.7905273	6898.2880859	6774.9624023	9072.8798828	4207.7397461	6745.3950195	9455.9794922	10015.8271484	10110.2714844	9919.1064453	12412.2324219	2328.1003418	10856.2480469	5647.2558594	1640.4625244	9563.7695312	1058.548584	4024.6533203	9988.3857422	10625.5546875	8317.3144531	1944.5889893	10412.5302734	5616.7514648	10458.3886719	9232.7451172	8983.3291016	9002.5546875	7254.5712891	17661.2792969	5187.949707	18119.59375	13893.3544922	5483.8740234	11167.4541016	10246.6083984	8582.1533203	9069.3974609	13839.9912109	9243.1542969	9630.1513672	7639.6464844	11713.2929688	11012.6445312	2405.434082	10680.4609375	9662.3632812	9370.3701172	10697.390625	2331.6135254	7133.3945312	4793.2104492	8816.8066406	8328.8505859	8038.9296875	9419.9628906	9473.1572266	9902.4082031	7432.6430664	4759.0585938	14792.5986328	1259.4840088	12545.2011719	6016.2509766	11030.8134766	5167.9326172	7238.4848633	8208.1220703	5931.2363281	8651.625	2456.026123	4513.9160156	11646.9853516	6810.7998047	5854.6313477	10432.8398438	2990.2072754	6633.2597656	10067.8242188	3803.4506836	7728.359375	5367.4443359	8282.8144531	4458.1748047
E75	624.5714111	24633.3105469	11201.0917969	16377.6728516	13244.6015625	8203.9677734	3154.7648926	11639.0634766	2242.5170898	16176.5830078	11728.3037109	10846.2041016	502.6858521	27480.7304688	3231.4033203	15793.6914062	8714.5068359	11299.1240234	935.5470581	10927.1376953	1786.5979004	22890.9589844	17728.5625	11277.1865234	18404.8769531	4155.6303711	13573.6220703	6130.5668945	116.7180634	16866.5429688	213.631073	4999.4975586	17895.1191406	29852.9628906	13739.5703125	1409.5212402	19259.5742188	10617.8505859	19908.3476562	22615.5273438	8902.7080078	20430.5546875	7797.4580078	34395.9257812	994.8994751	32333.9628906	29584.8027344	8831.7353516	14622.234375	12692.90625	12770.3876953	23645.3867188	18364.8496094	14926.0576172	23104.4082031	14074.8789062	14343.5722656	23503.2480469	495.0195007	25879.9746094	12400.0244141	26901.3652344	10879.7822266	4258.5737305	8013.1796875	4319.3134766	17401.5292969	3733.0842285	11556.9726562	15015.1542969	9467.3349609	23545.7519531	3218.1293945	5890.6762695	39348.1015625	1551.1552734	23053.8945312	11613.1494141	8173.7919922	5248.6845703	7759.1352539	20360.5078125	10330.6210938	23800.0136719	333.4890747	5275.9804688	28443.375	16681.7558594	2422.592041	23768.6386719	1290.067749	15984.2207031	21568.5625	5776.1879883	13688.3349609	3047.0400391	15411.7226562	5947
E76	286.4135437	8541.4609375	8011.6450195	10688.2900391	6754.5380859	7884.4379883	6954.8984375	7972.8637695	5781.5	8276.6162109	8625.9355469	9750.7871094	2282.4135742	21602.484375	5154.1826172	7157.7490234	6452.1079102	9112.7226562	4691.7446289	7583.7954102	8877.9228516	10590.4941406	10384.8330078	9373.4521484	11182.4169922	4058.9035645	10746.7089844	7068.0356445	1920.9206543	8835.7734375	919.1941528	4826.8491211	8808.3076172	9965.9472656	7304.9370117	2761.1948242	9237.9179688	6128.6459961	9327.7236328	9854.8574219	7289.8325195	9009.1591797	6608.6206055	21730.5117188	6293.8041992	19974.265625	11194.6503906	6871.6098633	8902.4433594	9466.1425781	7699.6254883	10128.5058594	10138.5693359	9734.4199219	9408.5458984	8890.7412109	8807.5283203	10591.4326172	2719.8098145	9603.3144531	8756.3183594	7633.1162109	10106.4130859	3803.8803711	7050.5263672	5996.0043945	8055.3271484	9515.2333984	7452.4106445	9057.7177734	8986.3203125	9244.8261719	7880.0444336	5152.6469727	13086.4082031	1793.2694092	12215.5634766	7177.1723633	9964.2558594	5872.8017578	6922.2138672	8397.7675781	6333.5864258	9646.5556641	2418.1921387	6099.9902344	10910.3662109	7266.4326172	5511.5219727	11671.3925781	4276.7568359	7826.6298828	8178.387207	4249.4130859	5891.4272461	6832.9023438	7987.7685547	5433.7060547
E77	1320.4248047	30354.0566406	46326.484375	22957.6171875	21711.9863281	12188.5527344	13635.8017578	12406.5957031	10993.4697266	21766.3242188	29984.0273438	20902.6582031	2481.1152344	36023.1679688	12839.3173828	14994.4443359	20997.2773438	21446.2734375	7568.6010742	10873.2099609	16107.3457031	17642.0839844	24472.3515625	16771.7988281	35381.140625	5650.3574219	33526.3828125	11375.2441406	2839.8457031	25372.171875	1668.2669678	8361.4072266	31086	29251.0898438	27661.4296875	3709.220459	34121.8085938	13514.3232422	29952.3886719	23749.90625	26928	25606.5722656	21584.3359375	54400.7070312	13570.4970703	44420.3671875	46235.9804688	11777.4677734	33632.3515625	23576.015625	30485.5195312	21433.890625	49690.0507812	24348.0195312	28891.4277344	18266.2285156	40551.4960938	29962.3144531	3522.3562012	26099.1894531	28678.3378906	24876.3398438	34794.5820312	4999.6254883	18751.75	7903.3305664	19461.484375	13872.3642578	21491.296875	18463.4140625	22853.5859375	20932.03125	14678.5888672	9007.9355469	41446.8085938	1951.123291	42048.828125	14416.4306641	27636.4511719	10706.4277344	20115.1484375	19094.2226562	21544.2617188	22524.4394531	4165.2358398	10758.9609375	37270.4882812	15525.3466797	15899.3857422	22018.4375	7297.0795898	16915.2246094	38219.6484375	12539.3564453	35254.1523438	15562.7558594	26660.6210938	13942.0908203
E78	761.6766968	15911.0478516	19968.7871094	13998.3740234	10324.5087891	8638.4609375	8485.6542969	8179.2553711	7351.5087891	13296.7167969	14546.9921875	13131.2333984	1844.7067871	22624.2460938	7561.0161133	10040.8193359	10872.7089844	14001.9541016	6689.546875	7416.7807617	13568.0976562	11782.9345703	12342	13004.7451172	16657.4023438	3484.5380859	15399.5517578	7482.5551758	2942.4272461	14455.0722656	1770.4320068	6281.5073242	14585.9033203	17442.3984375	11738.7099609	3410.4831543	14797.625	9354.5712891	13880.7529297	14309.0439453	14503.8076172	14679.1640625	12063.8320312	30356.0039062	9437.4423828	27767.6621094	21658.1113281	8018.6586914	15374.0947266	15614.0820312	14348.0087891	12373.9208984	22685.4140625	14861.4248047	12611.171875	11622.8789062	17901.4765625	18177.5761719	3978.9462891	16735.1464844	12644.9033203	15703.2363281	15868.2089844	3161.892334	10339.3242188	5955.609375	9415.0830078	9293.0048828	11039.6542969	12534.3935547	11443.8525391	13391.8486328	9432.2099609	6534.2060547	18630.8085938	1545.6575928	17929.59375	9081.2285156	14853.3466797	7401.9912109	10495.0478516	12444.9208984	9304.1279297	13237.8964844	3991.2575684	7359.9458008	16577.7128906	10287.5058594	10147.3554688	13480.2236328	3996.5776367	9880.8984375	16703.9003906	8015.112793	14549.7910156	11341.7558594	12208.5087891	9735.5175781
E9	1112.8834229	15099.5253906	9436.6494141	20114.7753906	8338.0419922	1578.7097168	926.9815674	3487.8596191	742.5384521	7061.2290039	7269	3740.8833008	147.2879639	15677.1923828	2073.1936035	5261.5639648	4445.3613281	2372.2976074	1986.9237061	7259.0429688	3070.2937012	18794.9941406	11712.4257812	1078.6915283	9202.4648438	2127.9880371	6457.1523438	844.8700562	99.6740112	14671.2490234	254.0048523	335.4974976	7438.9130859	9628.1416016	8684.2226562	29.25	15440.0556641	2102.1367188	21950.1464844	12828.3164062	3828.6833496	9874.2822266	2808.5566406	14938.6162109	217.3618164	12915.2832031	16976.6367188	3483.0366211	10669.6777344	2828.7143555	4910.9746094	13970.7412109	13235.1464844	1717.3477783	15520.2265625	2416.2932129	11552.78125	8016.0087891	42.0146332	12809.3144531	14806.0039062	20584.7148438	9560.1337891	1339.6096191	2954.9343262	442.690979	11796.7509766	9266.0605469	9888.4589844	10820.3349609	4216.7783203	11742.7158203	3186.3393555	1640.4764404	42742.5507812	69.0684967	22736.03125	5111.4570312	3919.0649414	1967.2252197	3741.6899414	15936.5556641	6023.9951172	23243.2714844	240.6768494	968.8128052	22461.7558594	9819.6162109	675.1140137	17434.1230469	207.1394348	10332.6171875	24313.9003906	2193.6572266	10680.8007812	642.222229	7205.8520508	2121.0490723
